ProductKey,Fecha de Orden,Fecha de Vencimiento,Fecha de Entrega,Llave de Cliente,NombreCompletoCliente,Numero de Orden,Monto de Venta
529,20230128,20230209,20230204,29079,Brian Rogers,SO51888,3.99
529,20230912,20230924,20230919,15435,Geoffrey Raman,SO66249,3.99
529,20230326,20230407,20230402,15353,Michele Xu,SO55064,3.99
529,20230415,20230427,20230422,15511,Haley Kelly,SO56238,3.99
529,20230729,20230810,20230805,15507,Hailey Campbell,SO63019,3.99
529,20230220,20230304,20230227,15526,Isabelle Flores,SO53024,3.99
529,20231010,20231022,20231017,15468,Emma Foster,SO68109,3.99
529,20230130,20230211,20230206,15478,Melanie Russell,SO51986,3.99
529,20230824,20230905,20230831,15488,Evan Richardson,SO64868,3.99
529,20231112,20231124,20231119,15536,Victoria Thomas,SO70613,3.99
529,20230223,20230307,20230302,15559,Devin Flores,SO53203,3.99
529,20230803,20230815,20230810,15564,Eduardo Hughes,SO63514,3.99
529,20240117,20240129,20240124,15594,Joanna Carlson,SO74754,3.99
529,20231130,20231212,20231207,15598,Tanya Rubio,SO72003,3.99
529,20231229,20240110,20240105,15599,Darryl Ma,SO74150,3.99
529,20230622,20230704,20230629,15602,Warren Wu,SO60641,3.99
529,20231018,20231030,20231025,15583,Lindsey Xu,SO68625,3.99
529,20230826,20230907,20230902,15581,Toni Perez,SO64952,3.99
529,20230820,20230901,20230827,15037,Jaime Raji,SO64658,3.99
529,20230829,20230910,20230905,15044,Valerie Hu,SO65375,3.99
529,20230612,20230624,20230619,15014,Warren Liu,SO60024,3.99
529,20231026,20231107,20231102,15008,Blake Parker,SO69184,3.99
529,20231119,20231201,20231126,15020,Christy Ma,SO71097,3.99
529,20230825,20230906,20230901,15019,Mary Ramos,SO64899,3.99
529,20230418,20230430,20230425,15092,Adrian Morris,SO56406,3.99
529,20230725,20230806,20230801,15098,Diana Sanz,SO62789,3.99
529,20230613,20230625,20230620,15099,Alvin Ma,SO60078,3.99
529,20231015,20231027,20231022,15102,Allen Malhotra,SO68431,3.99
529,20230303,20230315,20230310,15103,Jonathan Lopez,SO53810,3.99
529,20231006,20231018,20231013,15108,Colleen Gao,SO67874,3.99
529,20230215,20230227,20230222,15125,Cory Martinez,SO52779,3.99
529,20230809,20230821,20230816,15131,Lacey Sun,SO63883,3.99
529,20230727,20230808,20230803,15132,Jenny Pal,SO62878,3.99
529,20230503,20230515,20230510,15137,Luke Foster,SO57373,3.99
529,20230727,20230808,20230803,15123,Sergio Lopez,SO62879,3.99
529,20230408,20230420,20230415,15261,Carolyn Torres,SO55871,3.99
529,20230818,20230830,20230825,15251,Noah Hall,SO64474,3.99
529,20230505,20230517,20230512,15224,Pedro Gutierrez,SO57481,3.99
529,20231026,20231107,20231102,15222,Cynthia Patel,SO69163,3.99
529,20231221,20240102,20231228,15212,Marcus Henderson,SO73584,3.99
529,20230215,20230227,20230222,15217,Ethan Jai,SO52780,3.99
529,20230808,20230820,20230815,15244,Alexis Rodriguez,SO63835,3.99
529,20230725,20230806,20230801,15241,Geoffrey Madan,SO62752,3.99
529,20231211,20231223,20231218,15240,Monique Navarro,SO72790,3.99
529,20230827,20230908,20230903,15235,Kari Lopez,SO65024,3.99
529,20230819,20230831,20230826,15230,Jillian Vance,SO64526,3.99
529,20240115,20240127,20240122,15231,Alexia Barnes,SO74690,3.99
529,20230329,20230410,20230405,15236,Brandy Kapoor,SO55181,3.99
529,20231020,20231101,20231027,15237,Devon Lal,SO68740,3.99
529,20231013,20231025,20231020,15238,Jonathon Alonso,SO68269,3.99
529,20230719,20230731,20230726,15239,Sergio Rodriguez,SO62397,3.99
529,20230626,20230708,20230703,15172,Alexandra Hill,SO60902,3.99
529,20230607,20230619,20230614,15148,James West,SO59654,3.99
529,20231117,20231129,20231124,15149,Natalie Morgan,SO70943,3.99
529,20231026,20231107,20231102,15138,Monique Hernandez,SO69164,3.99
529,20230419,20230501,20230426,15147,Clarence Chen,SO56432,3.99
529,20230701,20230713,20230708,15146,Adriana Sara,SO61315,3.99
529,20231224,20240105,20231231,15141,Sandra Zheng,SO73793,3.99
529,20230531,20230612,20230607,15206,Maurice Andersen,SO59144,3.99
529,20231017,20231029,20231024,15628,Brianna Sandberg,SO68580,3.99
529,20231116,20231128,20231123,15607,Ricky Gill,SO70874,3.99
529,20230818,20230830,20230825,15606,Marco Prasad,SO64457,3.99
529,20231104,20231116,20231111,15644,Savannah Gonzalez,SO70070,3.99
529,20230623,20230705,20230630,15681,Emma Gonzales,SO60718,3.99
529,20240121,20240202,20240128,15694,Stephanie Diaz,SO74900,3.99
529,20240112,20240124,20240119,15690,Clifford Perez,SO74608,3.99
529,20230722,20230803,20230729,15710,Brandy Rana,SO62587,3.99
529,20231005,20231017,20231012,15701,Jillian Kapoor,SO67802,3.99
529,20230705,20230717,20230712,15711,Jeffery Liang,SO61566,3.99
529,20231219,20231231,20231226,15718,Heather Lin,SO73414,3.99
529,20230617,20230629,20230624,15721,Cara Guo,SO60325,3.99
529,20230621,20230703,20230628,15735,Lori Blanco,SO60567,3.99
529,20230308,20230320,20230315,15728,Keith Sharma,SO54041,3.99
529,20230323,20230404,20230330,15760,Richard James,SO54883,3.99
529,20240126,20240207,20240202,15761,Xavier Thompson,SO75037,3.99
529,20240105,20240117,20240112,15758,Arturo Andersen,SO74365,3.99
529,20231212,20231224,20231219,15804,Brittney Liu,SO72853,3.99
529,20231209,20231221,20231216,15805,Dawn Lin,SO72642,3.99
529,20231119,20231201,20231126,15803,Bradley Goel,SO71095,3.99
529,20230413,20230425,20230420,15795,Diane Munoz,SO56129,3.99
529,20230610,20230622,20230617,15798,Anne Munoz,SO59840,3.99
529,20230506,20230518,20230513,15806,Devin Allen,SO57538,3.99
529,20230406,20230418,20230413,15811,Barbara Schultz,SO55749,3.99
529,20231213,20231225,20231220,15807,Scot Schulte,SO72963,3.99
529,20230226,20230310,20230305,15806,Devin Allen,SO53356,3.99
529,20231023,20231104,20231030,15783,David Alexander,SO68957,3.99
529,20231212,20231224,20231219,15787,Cynthia Gonzalez,SO72854,3.99
529,20240107,20240119,20240114,15868,Caleb Lal,SO74450,3.99
529,20231215,20231227,20231222,15872,Gabriella Gonzalez,SO73129,3.99
529,20230314,20230326,20230321,15866,Abigail White,SO54396,3.99
529,20231008,20231020,20231015,15864,Lauren Bailey,SO67986,3.99
529,20230714,20230726,20230721,15863,Adam Scott,SO62105,3.99
529,20230622,20230704,20230629,15822,Damien Zhu,SO60646,3.99
529,20231114,20231126,20231121,15823,Sharon Tang,SO70758,3.99
529,20230515,20230527,20230522,15823,Sharon Tang,SO58021,3.99
529,20231011,20231023,20231018,15822,Damien Zhu,SO68154,3.99
529,20230329,20230410,20230405,15816,Victoria Miller,SO55194,3.99
529,20231008,20231020,20231015,15826,Marissa Price,SO67979,3.99
529,20230611,20230623,20230618,15829,Devin Diaz,SO59916,3.99
529,20231013,20231025,20231020,16166,April Goel,SO68274,3.99
529,20230921,20231003,20230928,16165,Jenny Liu,SO66774,3.99
529,20230720,20230801,20230727,16162,Mackenzie Morgan,SO62477,3.99
529,20230720,20230801,20230727,16149,Dalton Perry,SO62486,3.99
529,20230207,20230219,20230214,16133,Dylan Simmons,SO52378,3.99
529,20230510,20230522,20230517,16171,Bruce Ruiz,SO57752,3.99
529,20240128,20240209,20240204,16170,Juan Rubio,SO75093,3.99
529,20230403,20230415,20230410,16174,Melinda Hernandez,SO55558,3.99
529,20230602,20230614,20230609,16173,Cory Rana,SO59277,3.99
529,20230224,20230308,20230303,16173,Cory Rana,SO53244,3.99
529,20240126,20240207,20240202,16175,Tony Shan,SO75033,3.99
529,20230618,20230630,20230625,16174,Melinda Hernandez,SO60387,3.99
529,20230811,20230823,20230818,16175,Tony Shan,SO63999,3.99
529,20231023,20231104,20231030,16172,Janelle Perez,SO68963,3.99
529,20230603,20230615,20230610,16177,Bethany Nath,SO59346,3.99
529,20230419,20230501,20230426,16178,Alfredo Carlson,SO56439,3.99
529,20231222,20240103,20231229,16181,Daisy Rubio,SO73650,3.99
529,20230522,20230603,20230529,16182,Louis Sun,SO58421,3.99
529,20230427,20230509,20230504,16185,Grant Raji,SO56856,3.99
529,20231103,20231115,20231110,16184,Christine She,SO69950,3.99
529,20230509,20230521,20230516,16183,Tanya Carlson,SO57697,3.99
529,20230928,20231010,20231005,16184,Christine She,SO67209,3.99
529,20230522,20230603,20230529,16195,Abby Perez,SO58444,3.99
529,20231009,20231021,20231016,16202,Kenneth Jai,SO68050,3.99
529,20230209,20230221,20230216,16097,Jessica Stewart,SO52489,3.99
529,20240104,20240116,20240111,16071,Taylor Rodriguez,SO74350,3.99
529,20230702,20230714,20230709,16085,Trevor Gonzales,SO61393,3.99
529,20230205,20230217,20230212,17284,Gerald Martin,SO52287,3.99
529,20230827,20230908,20230903,17296,Joanna Johnston,SO65023,3.99
529,20240127,20240208,20240203,17283,Henry Madan,SO75061,3.99
529,20230611,20230623,20230618,17285,Clayton Deng,SO59960,3.99
529,20230909,20230921,20230916,17303,Terrence Tang,SO66024,3.99
529,20230130,20230211,20230206,17305,Neil Torres,SO51970,3.99
529,20230930,20231012,20231007,17302,Ruth Vance,SO67420,3.99
529,20230524,20230605,20230531,17306,Edgar Prasad,SO58544,3.99
529,20230619,20230701,20230626,17261,Kyle Shan,SO60491,3.99
529,20230912,20230924,20230919,17372,Sarah Long,SO66254,3.99
529,20231004,20231016,20231011,17350,Ebony Dominguez,SO67698,3.99
529,20230714,20230726,20230721,17351,Terrence Sharma,SO62140,3.99
529,20230919,20231001,20230926,17347,Sara Stewart,SO66657,3.99
529,20230514,20230526,20230521,17348,Ariana Cooper,SO57971,3.99
529,20230902,20230914,20230909,17345,Jeremiah Martin,SO65620,3.99
529,20231128,20231210,20231205,17316,Marvin Serrano,SO71697,3.99
529,20230819,20230831,20230826,17621,Brianna Price,SO64607,3.99
529,20231221,20240102,20231228,17442,Edward Taylor,SO73592,3.99
529,20230608,20230620,20230615,17445,Natasha Hernandez,SO59755,3.99
529,20230628,20230710,20230705,17465,Arianna Stewart,SO61091,3.99
529,20231013,20231025,20231020,17503,Molly Suri,SO68270,3.99
529,20230616,20230628,20230623,17498,Daniel Martin,SO60306,3.99
529,20231003,20231015,20231010,17106,Gina Jiménez,SO67672,3.99
529,20230718,20230730,20230725,17112,Janet Jimenez,SO62366,3.99
529,20230527,20230608,20230603,17144,Luis Griffin,SO58756,3.99
529,20230226,20230310,20230305,17080,Katelyn Peterson,SO53358,3.99
529,20231008,20231020,20231015,17084,Byron Serrano,SO67993,3.99
529,20230302,20230314,20230309,17077,Ronald Raman,SO53722,3.99
529,20231226,20240107,20240102,17076,Neil Serrano,SO73944,3.99
529,20231007,20231019,20231014,17073,Jonathon Carlson,SO67904,3.99
529,20230625,20230707,20230702,17074,Ruben Malhotra,SO60840,3.99
529,20231221,20240102,20231228,17067,Adrienne Alvarez,SO73583,3.99
529,20230805,20230817,20230812,17066,Lori Serrano,SO63622,3.99
529,20230627,20230709,20230704,17163,Edward Adams,SO61006,3.99
529,20230618,20230630,20230625,17150,Wyatt Wright,SO60415,3.99
529,20230615,20230627,20230622,17154,Geoffrey Martinez,SO60228,3.99
529,20230310,20230322,20230317,16889,Daniel Rodriguez,SO54172,3.99
529,20230204,20230216,20230211,16886,Aidan Flores,SO52264,3.99
529,20230314,20230326,20230321,16890,Timothy Reed,SO54416,3.99
529,20230218,20230302,20230225,16936,Alice Serventi,SO52944,3.99
529,20240105,20240117,20240112,16948,Emma Lee,SO74384,3.99
529,20230516,20230528,20230523,16950,Connor Edwards,SO58086,3.99
529,20230409,20230421,20230416,16925,Spencer Patterson,SO55953,3.99
529,20230427,20230509,20230504,17051,Jessie Ortega,SO56899,3.99
529,20230416,20230428,20230423,16973,Katherine Collins,SO56313,3.99
529,20230228,20230312,20230307,16964,Gavin Wood,SO53634,3.99
529,20230409,20230421,20230416,16974,Paige Rivera,SO55955,3.99
529,20230308,20230320,20230315,16958,Pedro Torres,SO54053,3.99
529,20230804,20230816,20230811,16733,Douglas Srini,SO63552,3.99
529,20230806,20230818,20230813,16733,Douglas Srini,SO63693,3.99
529,20230303,20230315,20230310,16731,Nicole White,SO53788,3.99
529,20230307,20230319,20230314,16739,Cory Weber,SO53982,3.99
529,20230630,20230712,20230707,16747,Alexander Davis,SO61301,3.99
529,20230922,20231004,20230929,16762,Franklin Ferrier,SO66863,3.99
529,20240109,20240121,20240116,16772,Morgan Parker,SO74513,3.99
529,20230818,20230830,20230825,16689,Rafael Shen,SO64464,3.99
529,20230816,20230828,20230823,16692,Jay Diaz,SO64305,3.99
529,20230820,20230901,20230827,16689,Rafael Shen,SO64612,3.99
529,20230912,20230924,20230919,16690,Aimee Wu,SO66210,3.99
529,20230927,20231009,20231004,16694,Mandy Sun,SO67155,3.99
529,20231030,20231111,20231106,16695,Dwayne Serrano,SO69667,3.99
529,20230221,20230305,20230228,16694,Mandy Sun,SO53071,3.99
529,20230103,20230115,20230110,16693,Ethan Coleman,SO51269,3.99
529,20230517,20230529,20230524,16698,Mallory Gill,SO58138,3.99
529,20230411,20230423,20230418,16717,Masaki Umeda,SO56033,3.99
529,20231008,20231020,20231015,16782,Lucas Clark,SO68005,3.99
529,20230107,20230119,20230114,16793,Savannah Hernandez,SO51344,3.99
529,20230108,20230120,20230115,16797,Evan Reed,SO51362,3.99
529,20230116,20230128,20230123,16798,Latasha Martin,SO51486,3.99
529,20230523,20230604,20230530,16791,Leonard Yuan,SO58520,3.99
529,20231225,20240106,20240101,16790,Hunter Lopez,SO73910,3.99
529,20240105,20240117,20240112,16800,Jordan Roberts,SO74383,3.99
529,20230517,20230529,20230524,16580,Dawn Chen,SO58189,3.99
529,20231223,20240104,20231230,16559,Candace Martinez,SO73724,3.99
529,20230326,20230407,20230402,16557,Derek Chander,SO55066,3.99
529,20230919,20231001,20230926,16555,Mathew Vazquez,SO66673,3.99
529,20231116,20231128,20231123,16552,Joe Sanchez,SO70878,3.99
529,20231125,20231207,20231202,16551,Christy Shan,SO71504,3.99
529,20231122,20231204,20231129,16540,Theodore Browning,SO71291,3.99
529,20230801,20230813,20230808,16544,Eduardo Morgan,SO63389,3.99
529,20231012,20231024,20231019,16545,Alicia Pal,SO68226,3.99
529,20230421,20230503,20230428,16625,Grant Deng,SO56551,3.99
529,20230228,20230312,20230307,16626,Nathaniel Morgan,SO53627,3.99
529,20230813,20230825,20230820,16622,Byron Navarro,SO64121,3.99
529,20230821,20230902,20230828,16618,Cassandra Subram,SO64682,3.99
529,20230831,20230912,20230907,16621,Birgit Seidel,SO65461,3.99
529,20230720,20230801,20230727,16633,Kelli Becker,SO62479,3.99
529,20231014,20231026,20231021,16632,Ruben Romero,SO68347,3.99
529,20231022,20231103,20231029,16634,Jenny Hu,SO68896,3.99
529,20230418,20230430,20230425,16635,Erick Suri,SO56387,3.99
529,20230403,20230415,20230410,16609,Gary Jimenez,SO55560,3.99
529,20230208,20230220,20230215,16608,Ricky Martin,SO52414,3.99
529,20231223,20240104,20231230,16605,Toni Randall,SO73720,3.99
529,20230826,20230907,20230902,16614,Alison Shen,SO64960,3.99
529,20230408,20230420,20230415,16615,Kaitlin Patel,SO55874,3.99
529,20230914,20230926,20230921,16617,Alvin Xie,SO66324,3.99
529,20230211,20230223,20230218,16679,Amber Carter,SO52586,3.99
529,20230709,20230721,20230716,16681,Louis Chande,SO61790,3.99
529,20230618,20230630,20230625,16682,Kristy Ramos,SO60390,3.99
529,20230829,20230910,20230905,16674,Ricardo Yuan,SO65336,3.99
529,20231030,20231111,20231106,16665,Linda Suarez,SO69668,3.99
529,20230703,20230715,20230710,16506,Catherine Murphy,SO61446,3.99
529,20230823,20230904,20230830,16508,Brent Zhu,SO64824,3.99
529,20240122,20240203,20240129,16492,Theodore Sanz,SO74914,3.99
529,20231030,20231111,20231106,16492,Theodore Sanz,SO69665,3.99
529,20230603,20230615,20230610,16535,Colin Chen,SO59365,3.99
529,20231022,20231103,20231029,16534,Claudia Holt,SO68897,3.99
529,20230807,20230819,20230814,16513,Ronnie Wagner,SO63765,3.99
529,20230406,20230418,20230413,16520,Misty Raji,SO55736,3.99
529,20230327,20230408,20230403,16455,Deb Moreno,SO55119,3.99
529,20230908,20230920,20230915,16468,Orlando Dominguez,SO65984,3.99
529,20230416,20230428,20230423,16469,Michele Tang,SO56301,3.99
529,20231203,20231215,20231210,16471,Vanessa Hayes,SO72221,3.99
529,20230815,20230827,20230822,16476,Shawn Xie,SO64249,3.99
529,20231122,20231204,20231129,16479,Victoria Brooks,SO71297,3.99
529,20230226,20230310,20230305,16440,Jimmy Martin,SO53381,3.99
529,20231217,20231229,20231224,16435,Steven Cooper,SO73294,3.99
529,20230702,20230714,20230709,16436,Ethan Henderson,SO61379,3.99
529,20230721,20230802,20230728,16429,Jaclyn Luo,SO62540,3.99
529,20230602,20230614,20230609,16433,Mathew Dominguez,SO59288,3.99
529,20231012,20231024,20231019,16450,Rebekah Gutierrez,SO68227,3.99
529,20230726,20230807,20230802,16442,Luke Gonzalez,SO62825,3.99
529,20231001,20231013,20231008,16423,Sergio Madan,SO67529,3.99
529,20231030,20231111,20231106,16421,Natasha Diaz,SO69696,3.99
529,20230227,20230311,20230306,16395,Tara Pal,SO53430,3.99
529,20230311,20230323,20230318,16398,Emmanuel Rana,SO54227,3.99
529,20230127,20230208,20230203,16400,Theodore Ramos,SO51673,3.99
529,20231210,20231222,20231217,16403,Byron Suarez,SO72759,3.99
529,20230404,20230416,20230411,16372,Vanessa Foster,SO55659,3.99
529,20230416,20230428,20230423,16373,Sara Cook,SO56314,3.99
529,20230316,20230328,20230323,16301,Omar Cai,SO54502,3.99
529,20230317,20230329,20230324,16295,Roger Xu,SO54561,3.99
529,20231202,20231214,20231209,16296,Sydney White,SO72155,3.99
529,20230816,20230828,20230823,16322,Gloria Dominguez,SO64339,3.99
529,20231022,20231103,20231029,16315,Garrett Richardson,SO68915,3.99
529,20231122,20231204,20231129,16312,Bethany Beck,SO71307,3.99
529,20230416,20230428,20230423,16346,Marc Navarro,SO56273,3.99
529,20231223,20240104,20231230,16346,Marc Navarro,SO73717,3.99
529,20230925,20231007,20231002,16358,Samuel Jai,SO67030,3.99
529,20230418,20230430,20230425,16362,Joshua Smith,SO56421,3.99
529,20230311,20230323,20230318,16361,Wyatt White,SO54233,3.99
529,20231116,20231128,20231123,16365,Jenna Young,SO70911,3.99
529,20230423,20230505,20230430,16364,Shawna Yuan,SO56678,3.99
529,20230520,20230601,20230527,16330,Luke Simmons,SO58318,3.99
529,20230309,20230321,20230316,16331,Erin Richardson,SO54114,3.99
529,20240115,20240127,20240122,16257,Michele Chandra,SO74709,3.99
529,20230417,20230429,20230424,16255,Taylor Russell,SO56357,3.99
529,20231219,20231231,20231226,16258,Deanna Malhotra,SO73453,3.99
529,20231003,20231015,20231010,16283,Clayton Raji,SO67674,3.99
529,20230627,20230709,20230704,16281,Gilbert Luo,SO60991,3.99
529,20230705,20230717,20230712,16266,Alisha Yang,SO61567,3.99
529,20230302,20230314,20230309,16237,Erin James,SO53757,3.99
529,20230916,20230928,20230923,17818,Dale Yuan,SO66467,3.99
529,20240112,20240124,20240119,17819,Arthur Rana,SO74613,3.99
529,20230418,20230430,20230425,17820,Emma Morris,SO56410,3.99
529,20230418,20230430,20230425,17821,Marvin Gill,SO56412,3.99
529,20230531,20230612,20230607,17824,Mario Pal,SO59150,3.99
529,20230928,20231010,20231005,17871,Sydney Patterson,SO67257,3.99
529,20231114,20231126,20231121,17955,Ronnie Zhao,SO70785,3.99
529,20230906,20230918,20230913,17956,Jaime Gomez,SO65803,3.99
529,20230804,20230816,20230811,17950,Alberto Ortega,SO63559,3.99
529,20230622,20230704,20230629,17935,Misty Jai,SO60667,3.99
529,20230824,20230905,20230831,17932,Barry Srini,SO64861,3.99
529,20230517,20230529,20230524,17877,Danny Blanco,SO58160,3.99
529,20230515,20230527,20230522,17876,Fernando Harris,SO58046,3.99
529,20231007,20231019,20231014,17907,Priscilla Luo,SO67905,3.99
529,20231109,20231121,20231116,17905,Calvin Yuan,SO70380,3.99
529,20230719,20230731,20230726,17898,Janet Sanz,SO62407,3.99
529,20231101,20231113,20231108,17901,Keith Tang,SO69825,3.99
529,20230311,20230323,20230318,17908,Warren Yang,SO54194,3.99
529,20230604,20230616,20230611,17664,Devin Robinson,SO59475,3.99
529,20230613,20230625,20230620,17671,Emma Stewart,SO60110,3.99
529,20230622,20230704,20230629,17669,Olivia Rivera,SO60692,3.99
529,20230318,20230330,20230325,17631,Cara He,SO54630,3.99
529,20230405,20230417,20230412,17633,Gary Dominguez,SO55687,3.99
529,20230204,20230216,20230211,17629,Tabitha Torres,SO52222,3.99
529,20230214,20230226,20230221,17649,Ronald Mehta,SO52751,3.99
529,20231109,20231121,20231116,17650,Jessica Sanders,SO70409,3.99
529,20230423,20230505,20230430,17652,Javier Vazquez,SO56669,3.99
529,20230605,20230617,20230612,17775,Ricky Moreno,SO59504,3.99
529,20230402,20230414,20230409,17729,Edgar Garcia,SO55507,3.99
529,20230705,20230717,20230712,17728,Maria Perry,SO61586,3.99
529,20230703,20230715,20230710,17730,Bridget Tang,SO61471,3.99
529,20230325,20230406,20230401,17741,Alvin Xu,SO54983,3.99
529,20230916,20230928,20230923,18121,Madeline Young,SO66494,3.99
529,20230904,20230916,20230911,18080,Paige Richardson,SO65739,3.99
529,20231202,20231214,20231209,18092,Eduardo Baker,SO72180,3.99
529,20230907,20230919,20230914,17973,Johnathan Rodriguez,SO65879,3.99
529,20230227,20230311,20230306,17992,Sandra Ma,SO53427,3.99
529,20231111,20231123,20231118,18001,Ross Suri,SO70554,3.99
529,20240124,20240205,20240131,18003,Edwin Chande,SO74992,3.99
529,20231102,20231114,20231109,18012,Karen Zhu,SO69898,3.99
529,20240114,20240126,20240121,18013,Kathleen Munoz,SO74683,3.99
529,20230501,20230513,20230508,18006,Franklin Chander,SO57276,3.99
529,20230727,20230808,20230803,18007,Michele Suri,SO62910,3.99
529,20231017,20231029,20231024,18011,Frank Gomez,SO68623,3.99
529,20230227,20230311,20230306,18022,Victor Alvarez,SO53428,3.99
529,20231001,20231013,20231008,18023,Terrence Raji,SO67530,3.99
529,20230823,20230904,20230830,18020,Armando Ruiz,SO64826,3.99
529,20230521,20230602,20230528,18034,Ethan Robinson,SO58385,3.99
529,20231226,20240107,20240102,18035,Karen Zhang,SO73978,3.99
529,20230826,20230907,20230902,18029,Carmen Malhotra,SO64990,3.99
529,20230910,20230922,20230917,18320,Luis Jai,SO66102,3.99
529,20230424,20230506,20230501,18319,Aimee Sun,SO56698,3.99
529,20230709,20230721,20230716,18305,Kelvin Xu,SO61791,3.99
529,20230205,20230217,20230212,18288,Daisy Suarez,SO52280,3.99
529,20230818,20230830,20230825,18285,Roberto Romero,SO64461,3.99
529,20231204,20231216,20231211,18286,Holly Suri,SO72278,3.99
529,20230216,20230228,20230223,18296,Trisha Li,SO52841,3.99
529,20230917,20230929,20230924,18269,Wendy Torres,SO66549,3.99
529,20230827,20230908,20230903,18268,Preston Chapman,SO65069,3.99
529,20231211,20231223,20231218,18279,Rachael Suri,SO72791,3.99
529,20230125,20230206,20230201,18242,Christine Pal,SO51635,3.99
529,20230118,20230130,20230125,18241,Tony Sharma,SO51511,3.99
529,20230107,20230119,20230114,18243,Cesar Sai,SO51336,3.99
529,20230130,20230211,20230206,18250,Jeremiah Hall,SO51965,3.99
529,20231223,20240104,20231230,18262,Evelyn Rana,SO73719,3.99
529,20230227,20230311,20230306,18256,Gilbert Cai,SO53405,3.99
529,20230731,20230812,20230807,18255,Rachel Griffin,SO63347,3.99
529,20230814,20230826,20230821,18192,Max Hernandez,SO64180,3.99
529,20230808,20230820,20230815,18188,Jeffery Wang,SO63870,3.99
529,20230929,20231011,20231006,18227,Miranda Diaz,SO67405,3.99
529,20230929,20231011,20231006,18233,Mackenzie Bailey,SO67406,3.99
529,20230111,20230123,20230118,18214,Ronald Suri,SO51407,3.99
529,20230817,20230829,20230824,18759,Devin Phillips,SO64395,3.99
529,20231117,20231129,20231124,18762,Arthur Wilson,SO71013,3.99
529,20231126,20231208,20231203,18802,Mario Shen,SO71618,3.99
529,20230111,20230123,20230118,18903,Louis Zeng,SO51419,3.99
529,20230226,20230310,20230305,18895,Marco Madan,SO53353,3.99
529,20230209,20230221,20230216,18885,Cara Ma,SO52475,3.99
529,20230416,20230428,20230423,18931,Rosa She,SO56321,3.99
529,20231227,20240108,20240103,19004,Ian Rogers,SO74084,3.99
529,20231222,20240103,20231229,19003,Jared Stewart,SO73705,3.99
529,20231210,20231222,20231217,19002,Alexis Thompson,SO72782,3.99
529,20231206,20231218,20231213,18998,Aidan Bennett,SO72505,3.99
529,20231202,20231214,20231209,18982,Kyle Baker,SO72179,3.99
529,20231212,20231224,20231219,19120,Caleb Sharma,SO72933,3.99
529,20231225,20240106,20240101,19146,Mariah Morgan,SO73932,3.99
529,20230116,20230128,20230123,19170,Luis Campbell,SO51497,3.99
529,20231227,20240108,20240103,19112,Victoria Hughes,SO74085,3.99
529,20230622,20230704,20230629,19113,Aaron Patterson,SO60694,3.99
529,20230406,20230418,20230413,19084,Colleen Raje,SO55801,3.99
529,20230423,20230505,20230430,19089,Regina Arthur,SO56687,3.99
529,20230220,20230304,20230227,18758,Devin Price,SO53027,3.99
529,20230519,20230531,20230526,18759,Devin Phillips,SO58256,3.99
529,20230526,20230607,20230602,18758,Devin Price,SO58650,3.99
529,20240119,20240131,20240126,18749,Olivia Stewart,SO74820,3.99
529,20230317,20230329,20230324,18739,Christy Pal,SO54575,3.99
529,20231117,20231129,20231124,18741,Edgar Martinez,SO70951,3.99
529,20240114,20240126,20240121,18748,Gabrielle Stewart,SO74652,3.99
529,20240127,20240208,20240203,18732,Zachary Jai,SO75063,3.99
529,20230322,20230403,20230329,18706,Darryl Zheng,SO54867,3.99
529,20230131,20230212,20230207,18699,Blake Griffin,SO52060,3.99
529,20231116,20231128,20231123,18568,Mya Bennett,SO70930,3.99
529,20231122,20231204,20231129,18565,Dalton Bryant,SO71343,3.99
529,20231010,20231022,20231017,18562,Mary Wright,SO68144,3.99
529,20230713,20230725,20230720,18619,Dominic Mehta,SO62059,3.99
529,20231126,20231208,20231203,18616,Spencer Butler,SO71619,3.99
529,20230214,20230226,20230221,18635,Toni Martinez,SO52754,3.99
529,20230828,20230909,20230904,18636,Edgar Chapman,SO65118,3.99
529,20230301,20230313,20230308,18325,Colleen Xu,SO53675,3.99
529,20231224,20240105,20231231,18333,Meredith Patel,SO73795,3.99
529,20230318,20230330,20230325,18496,Vincent Zheng,SO54586,3.99
529,20231217,20231229,20231224,18443,Ross Lopez,SO73260,3.99
529,20231229,20240110,20240105,18444,Shannon Chow,SO74152,3.99
529,20231029,20231110,20231105,18450,Willie Shen,SO69570,3.99
529,20231121,20231203,20231128,18451,Dale Pal,SO71223,3.99
529,20231207,20231219,20231214,18457,Olivia White,SO72555,3.99
529,20230205,20230217,20230212,18484,Dustin Sharma,SO52278,3.99
529,20231213,20231225,20231220,19282,Hailey Wood,SO73021,3.99
529,20230904,20230916,20230911,19279,Omar Xu,SO65710,3.99
529,20231223,20240104,20231230,19296,Jake Zheng,SO73777,3.99
529,20230910,20230922,20230917,19300,Clarence Hu,SO66117,3.99
529,20231209,20231221,20231216,19294,Stanley Garcia,SO72718,3.99
529,20231107,20231119,20231114,19289,Johnathan Patel,SO70248,3.99
529,20230310,20230322,20230317,19291,Colleen Wu,SO54163,3.99
529,20231221,20240102,20231228,19314,Alvin Beck,SO73629,3.99
529,20240114,20240126,20240121,19304,Sara Nelson,SO74677,3.99
529,20231027,20231108,20231103,19307,Micheal Alonso,SO69281,3.99
